basin_id,country,country_iso3,climate_zone,rainfall_mm,avg_temp_c,avg_slope_deg,soil_type,ndvi,risk_quantity,risk_quality,regulatory_risk,water_rights,risk_driver,historical_outcome
BSN-1204,Spain,,Mediterranean,760.0,7.3,2.7,Loam,0.62,2.1,3.0,2.4,Restricted,water_quality,
BSN-1205,USA,USA,Arid,15.9,24.4,0.9,Rock,0.15,4.6,1.5,2.4,Restricted,water_quantity|land_degradation,
BSN-1206,Chile,CHL,Arid,66.4,16.9,6.0,Sand,0.04,5.0,3.5,1.6,Restricted,water_quality|water_quantity|land_degradation|erosion,
BSN-1207,USA,USA,Mediterranean,717.5,15.8,1.7,Loam,0.55,2.3,3.4,3.4,Restricted,water_quality|governance_risk,
BSN-1208,Australia,,Arid,32.7,28.9,1.2,Sand,0.15,4.3,3.3,2.2,Restricted,water_quality|water_quantity|land_degradation,
BSN-1209,Chile,CHL,Arid,83.5,22.9,5.1,Sand,0.19,4.5,1.3,2.7,Restricted,water_quantity|land_degradation,
BSN-1210,USA,USA,Mediterranean,494.3,16.2,0.5,Loam,0.57,1.7,3.6,2.4,Available,water_quality,
BSN-1211,Italy,ITA,Mediterranean,291.3,15.4,1.9,Loam,0.43,2.0,4.9,1.9,Restricted,water_quality,
BSN-1212,Spain,,Mediterranean,529.3,13.0,2.4,Clay,0.65,2.1,3.8,2.6,Available,water_quality,
BSN-1213,USA,USA,Mediterranean,602.7,15.9,1.1,Loam,0.42,1.0,2.3,2.0,Available,low_materiality,
BSN-1214,Canada,CAN,Wet,1208.6,8.7,10.9,Clay,0.82,3.2,3.1,2.2,Restricted,water_quality|water_quantity|erosion,
BSN-1215,Spain,,Mediterranean,852.7,21.4,0.6,Clay,0.43,2.2,4.6,3.1,Restricted,water_quality|governance_risk,
BSN-1216,Spain,,Mediterranean,387.6,11.0,0.7,Clay,0.43,2.7,1.7,1.6,Restricted,low_materiality,
BSN-1217,Canada,CAN,Wet,1168.7,11.2,6.1,Clay,0.77,2.0,3.2,1.7,Restricted,water_quality|erosion,
BSN-1218,Italy,ITA,Mediterranean,814.0,10.1,2.5,Clay,0.54,1.5,4.7,3.2,Restricted,water_quality|governance_risk,
BSN-1219,Canada,CAN,Wet,1294.4,10.4,1.6,Loam,0.85,2.2,3.4,2.8,Available,water_quality,
BSN-1220,Chile,CHL,Mediterranean,465.1,13.2,2.2,Silt,0.68,1.4,4.4,2.4,Available,water_quality,
BSN-1221,USA,USA,Mediterranean,470.5,7.5,0.4,Clay,0.59,1.0,4.0,2.8,Restricted,water_quality,
BSN-1222,USA,USA,Arid,100.0,29.8,0.7,Sand,0.05,4.4,2.7,1.5,Restricted,water_quantity|land_degradation,
BSN-1223,Spain,,Mediterranean,633.5,18.2,2.0,Loam,0.68,1.0,3.3,2.2,Restricted,water_quality,
BSN-1224,Spain,,Mediterranean,607.9,15.0,1.8,Loam,0.66,1.0,1.0,2.8,Restricted,low_materiality,1.0
BSN-1225,Chile,CHL,Mediterranean,693.8,15.5,0.7,Clay,0.55,3.4,3.4,3.3,Restricted,water_quality|water_quantity|governance_risk,
BSN-1226,Canada,CAN,Wet,1322.6,5.4,4.8,Peat,0.88,1.2,2.9,2.4,Restricted,low_materiality,
BSN-1227,Spain,,Mediterranean,440.1,14.2,3.2,Silt,0.41,3.2,3.7,2.4,Restricted,water_quality|water_quantity,
BSN-1228,Chile,CHL,Wet,1089.2,14.2,6.5,Loam,0.75,2.6,3.1,3.0,Available,water_quality|governance_risk|erosion,
BSN-1229,USA,USA,Mediterranean,338.7,12.5,1.5,Silt,0.48,1.4,3.1,2.0,Restricted,water_quality,
BSN-1230,Chile,CHL,Wet,343.6,9.8,9.7,Loam,0.68,3.6,2.4,3.0,Restricted,water_quantity|governance_risk|erosion,
BSN-1231,Italy,ITA,Mediterranean,606.8,16.2,0.8,Clay,0.62,1.0,5.0,4.3,Locked,water_quality|governance_risk,
BSN-1232,USA,USA,Mediterranean,549.7,11.9,0.9,Clay,0.6,2.7,1.0,2.0,Restricted,low_materiality,
BSN-1233,Chile,CHL,Mediterranean,342.4,14.1,1.4,Clay,0.69,4.7,4.1,2.7,Locked,water_quality|water_quantity,
BSN-1234,USA,USA,Arid,17.3,16.5,9.4,Sand,0.12,4.2,3.4,3.4,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-1235,Canada,CAN,Wet,1182.1,11.5,14.6,Clay,0.82,2.8,1.4,1.5,Restricted,erosion,
BSN-1236,Italy,ITA,Mediterranean,300.9,14.3,3.9,Loam,0.59,2.1,4.3,2.4,Available,water_quality,
BSN-1237,Chile,CHL,Arid,25.3,25.4,0.8,Rock,0.19,4.4,4.2,1.3,Available,water_quality|water_quantity|land_degradation,
BSN-1238,Italy,ITA,Mediterranean,618.9,17.2,2.5,Clay,0.44,1.1,1.0,3.4,Restricted,governance_risk,
BSN-1239,Chile,CHL,Arid,64.8,23.9,8.4,Rock,0.01,4.0,1.3,1.8,Available,water_quantity|land_degradation|erosion,
BSN-1240,Canada,CAN,Wet,1428.1,13.4,18.4,Clay,0.73,2.6,1.3,1.9,Restricted,erosion,
BSN-1241,Canada,CAN,Wet,610.2,9.8,1.1,Peat,0.74,2.5,3.4,3.1,Restricted,water_quality|governance_risk,
BSN-1242,Chile,CHL,Wet,1102.8,8.4,5.1,Clay,0.68,1.9,3.8,2.5,Available,water_quality,
BSN-1243,Spain,,Mediterranean,749.2,16.6,1.3,Clay,0.43,3.6,3.9,2.8,Available,water_quality|water_quantity,
BSN-1244,Australia,,Arid,83.2,20.6,0.8,Rock,0.08,4.7,1.0,3.1,Restricted,water_quantity|governance_risk|land_degradation,
BSN-1245,Canada,CAN,Wet,1296.3,9.5,9.7,Peat,0.89,3.4,3.5,3.4,Restricted,water_quality|water_quantity|governance_risk|erosion,
BSN-1246,Chile,CHL,Mediterranean,652.3,16.1,3.6,Clay,0.42,3.7,3.3,2.4,Restricted,water_quality|water_quantity,
BSN-1247,UK,GBR,Wet,1278.6,4.2,5.1,Peat,0.71,2.7,4.1,3.5,Restricted,water_quality|governance_risk,
BSN-1248,Canada,CAN,Wet,1476.2,11.3,3.3,Loam,0.75,2.9,3.6,4.7,Restricted,water_quality|governance_risk,
BSN-1249,Chile,CHL,Wet,792.9,10.7,4.7,Peat,0.76,3.7,3.2,2.2,Available,water_quality|water_quantity,
BSN-1250,Italy,ITA,Mediterranean,650.3,13.5,1.9,Clay,0.43,1.0,3.3,1.2,Restricted,water_quality,
BSN-1251,Chile,CHL,Mediterranean,441.4,16.5,2.3,Clay,0.59,2.9,3.3,3.5,Restricted,water_quality|governance_risk,
BSN-1252,UK,GBR,Wet,1363.3,11.9,6.9,Peat,0.69,1.3,3.3,1.8,Restricted,water_quality|erosion,
BSN-1253,Italy,ITA,Mediterranean,548.8,14.0,2.0,Silt,0.67,1.7,1.1,3.2,Locked,governance_risk,
BSN-1254,Chile,CHL,Arid,88.3,17.2,0.9,Sand,0.18,4.7,2.7,2.7,Locked,water_quantity|land_degradation,
BSN-1255,USA,USA,Mediterranean,886.7,15.9,0.0,Clay,0.65,4.3,3.8,1.0,Restricted,water_quality|water_quantity,
BSN-1256,Canada,CAN,Wet,2002.2,12.2,7.1,Clay,0.67,1.2,2.4,2.3,Restricted,erosion,
BSN-1257,Spain,,Mediterranean,763.6,18.8,2.2,Silt,0.63,1.9,2.8,3.1,Restricted,governance_risk,
BSN-1258,Chile,CHL,Mediterranean,891.8,13.5,0.4,Silt,0.47,2.0,5.0,2.2,Available,water_quality,
BSN-1259,Chile,CHL,Arid,76.2,17.2,8.7,Sand,0.16,3.8,3.7,1.5,Available,water_quality|water_quantity|land_degradation|erosion,0.0
BSN-1260,Italy,ITA,Mediterranean,358.8,13.4,0.5,Loam,0.43,3.1,4.3,2.6,Restricted,water_quality|water_quantity,
BSN-1261,Chile,CHL,Wet,1065.4,13.5,2.3,Peat,0.9,4.3,2.4,3.2,Locked,water_quantity|governance_risk,
BSN-1262,USA,USA,Arid,20.5,18.3,3.3,Sand,0.07,4.5,4.7,2.7,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-1263,Chile,CHL,Mediterranean,558.4,19.2,2.5,Loam,0.58,2.7,1.8,4.0,Restricted,governance_risk,
BSN-1264,UK,GBR,Wet,999.1,14.3,3.8,Peat,0.61,1.3,5.0,2.3,Restricted,water_quality,
BSN-1265,Canada,CAN,Wet,1091.1,11.8,2.4,Loam,0.73,2.1,3.1,1.9,Available,water_quality,
BSN-1266,Chile,CHL,Mediterranean,692.3,8.2,1.1,Loam,0.7,1.0,1.0,3.2,Locked,governance_risk,
BSN-1267,UK,GBR,Wet,1129.9,17.9,1.6,Peat,0.7,2.3,3.0,3.0,Restricted,water_quality|governance_risk,
BSN-1268,Italy,ITA,Mediterranean,923.2,13.7,2.2,Clay,0.42,3.7,2.9,2.3,Available,water_quantity,
BSN-1269,Spain,,Mediterranean,697.8,7.5,0.3,Clay,0.63,3.2,4.0,3.8,Locked,water_quality|water_quantity|governance_risk,
BSN-1270,Canada,CAN,Wet,963.4,6.9,7.8,Peat,0.72,1.2,1.8,2.3,Restricted,erosion,
BSN-1271,Chile,CHL,Wet,1436.6,10.8,5.1,Clay,0.61,2.6,3.2,2.0,Available,water_quality,
BSN-1272,UK,GBR,Wet,1586.4,11.7,3.7,Loam,0.89,4.9,4.2,3.1,Restricted,water_quality|water_quantity|governance_risk,
BSN-1273,Chile,CHL,Wet,1456.8,11.7,6.5,Clay,0.7,2.0,3.2,3.6,Restricted,water_quality|governance_risk|erosion,0.0
BSN-1274,Spain,,Mediterranean,667.4,10.8,1.2,Loam,0.64,1.0,3.1,2.1,Restricted,water_quality,
BSN-1275,Italy,ITA,Mediterranean,467.6,9.8,1.0,Clay,0.43,2.6,3.0,2.4,Restricted,water_quality,
BSN-1276,UK,GBR,Wet,1286.5,10.8,9.4,Peat,0.65,3.5,3.8,2.5,Restricted,water_quality|water_quantity|erosion,
BSN-1277,Chile,CHL,Mediterranean,393.7,8.6,3.3,Loam,0.64,2.9,2.6,2.4,Locked,low_materiality,
BSN-1278,Canada,CAN,Wet,1595.4,12.2,3.5,Clay,0.63,1.6,2.5,1.0,Available,low_materiality,
BSN-1279,UK,GBR,Wet,1061.2,9.3,2.3,Peat,0.66,3.7,1.2,2.5,Restricted,water_quantity,
BSN-1280,UK,GBR,Wet,1254.6,13.0,2.8,Loam,0.78,3.8,2.8,1.7,Restricted,water_quantity,
BSN-1281,Spain,,Mediterranean,595.7,8.7,1.1,Clay,0.56,2.7,3.9,1.7,Available,water_quality,
BSN-1282,Spain,,Mediterranean,422.0,18.4,0.8,Silt,0.62,2.7,2.1,1.6,Restricted,low_materiality,
BSN-1283,USA,USA,Arid,95.3,28.6,13.8,Sand,0.02,4.3,3.2,2.4,Locked,water_quality|water_quantity|land_degradation|erosion,
BSN-1284,USA,USA,Mediterranean,504.5,14.2,2.4,Clay,0.65,3.4,2.5,1.8,Restricted,water_quantity,
BSN-1285,Chile,CHL,Arid,9.5,23.6,0.9,Sand,0.09,4.1,1.6,1.0,Restricted,water_quantity|land_degradation,
BSN-1286,USA,USA,Mediterranean,497.8,17.9,1.7,Clay,0.63,1.7,3.2,2.8,Restricted,water_quality,
BSN-1287,USA,USA,Mediterranean,506.1,14.2,2.6,Clay,0.68,1.0,2.8,3.0,Restricted,governance_risk,
BSN-1288,USA,USA,Mediterranean,781.3,11.4,0.8,Silt,0.45,1.5,3.6,3.2,Restricted,water_quality|governance_risk,
BSN-1289,Italy,ITA,Mediterranean,427.0,14.2,0.0,Loam,0.55,2.8,2.9,2.2,Restricted,low_materiality,
BSN-1290,Australia,,Arid,99.9,23.5,1.2,Rock,0.14,4.7,2.9,1.8,Available,water_quantity|land_degradation,
BSN-1291,Australia,,Arid,19.8,21.6,6.7,Sand,0.09,4.3,3.9,3.5,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-1292,Canada,CAN,Wet,1373.3,13.9,5.8,Clay,0.75,3.7,2.8,2.0,Restricted,water_quantity,
BSN-1293,Italy,ITA,Mediterranean,574.0,9.5,1.0,Clay,0.5,1.8,2.8,1.7,Restricted,low_materiality,
BSN-1294,Australia,,Arid,18.1,24.1,2.5,Sand,0.12,4.5,4.8,2.4,Restricted,water_quality|water_quantity|land_degradation,
BSN-1295,Italy,ITA,Mediterranean,406.3,13.1,1.2,Loam,0.56,1.8,2.8,1.8,Available,low_materiality,1.0
BSN-1296,Canada,CAN,Wet,762.7,7.9,11.7,Clay,0.8,2.0,3.3,1.9,Restricted,water_quality|erosion,
BSN-1297,Chile,CHL,Mediterranean,677.1,14.2,1.5,Loam,0.56,2.6,2.5,1.0,Locked,low_materiality,
BSN-1298,USA,USA,Mediterranean,925.9,16.8,1.8,Clay,0.42,3.7,3.2,3.1,Restricted,water_quality|water_quantity|governance_risk,
BSN-1299,Australia,,Arid,12.8,25.7,4.9,Rock,0.12,4.3,3.0,2.3,Restricted,water_quality|water_quantity|land_degradation,
BSN-1300,Chile,CHL,Arid,72.3,19.4,8.0,Sand,0.03,4.9,5.0,1.0,Locked,water_quality|water_quantity|land_degradation|erosion,
BSN-1301,USA,USA,Mediterranean,774.3,13.1,1.5,Silt,0.67,1.3,1.9,3.1,Available,governance_risk,
BSN-1302,USA,USA,Mediterranean,561.6,13.2,1.5,Clay,0.64,2.9,3.6,2.2,Restricted,water_quality,
BSN-1303,Chile,CHL,Mediterranean,469.3,16.4,1.2,Loam,0.57,3.5,2.0,2.6,Available,water_quantity,1.0
BSN-1304,Canada,CAN,Wet,879.2,6.7,7.4,Peat,0.79,1.0,2.4,2.1,Available,erosion,0.0
BSN-1305,Canada,CAN,Wet,782.4,15.1,2.2,Peat,0.88,1.7,3.8,2.0,Available,water_quality,
BSN-1306,USA,USA,Mediterranean,499.2,10.4,2.1,Loam,0.56,3.8,3.7,3.1,Restricted,water_quality|water_quantity|governance_risk,
BSN-1307,Spain,,Mediterranean,950.9,12.7,1.1,Clay,0.52,1.1,4.7,2.0,Restricted,water_quality,
BSN-1308,Chile,CHL,Wet,1445.1,9.0,2.8,Peat,0.83,2.2,3.0,2.6,Locked,water_quality,
BSN-1309,Spain,,Mediterranean,653.0,12.9,3.3,Clay,0.56,3.2,3.7,3.6,Restricted,water_quality|water_quantity|governance_risk,
BSN-1310,Chile,CHL,Mediterranean,594.7,18.1,0.8,Loam,0.68,3.3,1.8,2.4,Restricted,water_quantity,
BSN-1311,Chile,CHL,Arid,0.0,25.5,1.2,Sand,0.15,4.9,2.8,1.0,Available,water_quantity|land_degradation,
BSN-1312,Chile,CHL,Arid,23.7,17.0,2.1,Sand,0.07,4.8,4.8,1.5,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-1313,UK,GBR,Wet,1332.7,6.8,7.8,Loam,0.8,2.3,1.0,2.6,Restricted,erosion,
BSN-1314,Chile,CHL,Wet,923.0,4.5,4.1,Clay,0.82,1.9,2.7,2.7,Restricted,low_materiality,
BSN-1315,Chile,CHL,Mediterranean,211.6,22.2,0.6,Clay,0.58,3.1,3.2,2.2,Restricted,water_quality|water_quantity,
BSN-1316,USA,USA,Mediterranean,657.9,11.7,1.6,Loam,0.56,2.1,3.4,3.0,Restricted,water_quality|governance_risk,
BSN-1317,Australia,,Arid,56.1,28.6,13.1,Rock,0.08,4.1,1.9,3.1,Available,water_quantity|governance_risk|land_degradation|erosion,
BSN-1318,Chile,CHL,Arid,74.8,26.1,4.6,Sand,0.06,4.2,2.3,1.3,Available,water_quantity|land_degradation,
BSN-1319,Spain,,Mediterranean,299.5,17.4,3.1,Silt,0.42,2.0,2.8,3.0,Restricted,governance_risk,
BSN-1320,Spain,,Mediterranean,733.4,15.4,2.6,Clay,0.56,1.3,3.7,2.2,Restricted,water_quality,1.0
BSN-1321,Canada,CAN,Wet,1512.4,6.5,7.4,Peat,0.69,3.1,2.9,1.0,Restricted,water_quantity|erosion,
BSN-1322,Chile,CHL,Mediterranean,803.5,20.3,1.7,Clay,0.54,4.5,3.6,3.1,Locked,water_quality|water_quantity|governance_risk,
BSN-1323,Chile,CHL,Mediterranean,671.4,10.8,0.5,Clay,0.62,2.6,2.5,3.4,Restricted,governance_risk,1.0
BSN-1324,Canada,CAN,Wet,1141.9,11.6,7.8,Peat,0.67,2.6,3.2,1.7,Locked,water_quality|erosion,
BSN-1325,Canada,CAN,Wet,1539.5,11.4,1.4,Clay,0.6,3.7,2.8,1.7,Restricted,water_quantity,
BSN-1326,Spain,,Mediterranean,606.4,15.8,6.2,Loam,0.49,2.9,4.4,2.5,Restricted,water_quality|erosion,
BSN-1327,Chile,CHL,Mediterranean,517.6,15.0,1.1,Clay,0.54,1.0,3.0,3.0,Locked,water_quality|governance_risk,
BSN-1328,USA,USA,Mediterranean,300.3,19.7,0.3,Clay,0.7,3.4,2.6,2.2,Restricted,water_quantity,
BSN-1329,Chile,CHL,Mediterranean,468.3,19.5,0.9,Loam,0.5,3.6,2.3,2.4,Available,water_quantity,
BSN-1330,Italy,ITA,Mediterranean,622.1,16.6,2.2,Silt,0.42,3.3,1.9,2.5,Restricted,water_quantity,
BSN-1331,Chile,CHL,Wet,1513.2,8.8,2.6,Clay,0.89,1.2,1.0,1.9,Available,low_materiality,
BSN-1332,Chile,CHL,Arid,76.1,30.1,3.5,Sand,0.07,4.7,2.7,2.0,Available,water_quantity|land_degradation,
BSN-1333,Chile,CHL,Arid,59.2,15.7,1.6,Rock,0.07,4.5,2.8,3.4,Restricted,water_quantity|governance_risk|land_degradation,
BSN-1334,Chile,CHL,Arid,34.3,27.8,3.6,Sand,0.02,4.5,4.2,2.6,Restricted,water_quality|water_quantity|land_degradation,
BSN-1335,USA,USA,Arid,78.9,21.9,0.8,Rock,0.01,4.3,1.7,3.1,Restricted,water_quantity|governance_risk|land_degradation,
BSN-1336,Chile,CHL,Wet,1307.9,6.3,12.0,Loam,0.76,2.3,3.2,4.1,Available,water_quality|governance_risk|erosion,
BSN-1337,UK,GBR,Wet,1011.4,9.2,1.1,Clay,0.75,2.2,4.0,2.0,Available,water_quality,
BSN-1338,Chile,CHL,Mediterranean,723.9,11.3,2.2,Silt,0.54,2.8,3.8,1.2,Available,water_quality,
BSN-1339,USA,USA,Arid,65.9,21.4,1.8,Sand,0.07,4.3,2.6,4.2,Available,water_quantity|governance_risk|land_degradation,
BSN-1340,Italy,ITA,Mediterranean,408.6,10.7,0.7,Clay,0.44,2.6,5.0,1.8,Restricted,water_quality,
BSN-1341,Chile,CHL,Mediterranean,442.3,3.9,0.5,Clay,0.68,1.7,4.8,3.2,Restricted,water_quality|governance_risk,1.0
BSN-1342,Australia,,Arid,70.2,14.0,1.0,Sand,0.07,3.9,3.8,3.7,Available,water_quality|water_quantity|governance_risk|land_degradation,0.0
BSN-1343,Chile,CHL,Mediterranean,567.1,11.4,3.2,Loam,0.64,2.7,2.8,4.5,Restricted,governance_risk,
BSN-1344,USA,USA,Mediterranean,546.9,11.2,0.8,Silt,0.55,3.1,3.2,2.1,Restricted,water_quality|water_quantity,
BSN-1345,Chile,CHL,Mediterranean,692.6,17.1,1.2,Loam,0.44,1.9,3.7,2.5,Restricted,water_quality,
BSN-1346,USA,USA,Mediterranean,302.0,11.6,1.3,Clay,0.4,2.4,3.6,2.0,Available,water_quality,
BSN-1347,Australia,,Arid,80.7,12.8,2.5,Sand,0.1,4.5,3.2,2.3,Available,water_quality|water_quantity|land_degradation,
BSN-1348,Chile,CHL,Mediterranean,661.4,12.9,0.2,Clay,0.41,3.2,3.5,2.2,Locked,water_quality|water_quantity,
BSN-1349,Spain,,Mediterranean,507.3,15.7,0.7,Clay,0.4,1.8,3.3,2.5,Restricted,water_quality,
BSN-1350,Italy,ITA,Mediterranean,483.5,13.9,1.6,Clay,0.54,2.3,2.1,2.9,Restricted,low_materiality,
BSN-1351,Canada,CAN,Wet,1170.7,12.6,8.1,Clay,0.77,2.6,2.5,3.2,Restricted,governance_risk|erosion,0.0
BSN-1352,USA,USA,Mediterranean,549.0,14.9,0.9,Silt,0.56,3.0,1.1,2.2,Restricted,water_quantity,
BSN-1353,Australia,,Arid,66.9,32.2,1.2,Sand,0.15,4.7,2.7,2.1,Restricted,water_quantity|land_degradation,
BSN-1354,USA,USA,Arid,53.1,23.6,1.4,Sand,0.06,3.1,1.1,1.5,Restricted,water_quantity|land_degradation,
BSN-1355,USA,USA,Mediterranean,503.8,25.3,1.7,Loam,0.44,2.0,2.9,2.9,Restricted,low_materiality,
BSN-1356,USA,USA,Arid,16.4,7.7,2.3,Rock,0.19,4.4,3.2,2.5,Locked,water_quality|water_quantity|land_degradation,
BSN-1357,USA,USA,Mediterranean,694.4,12.7,1.1,Silt,0.53,3.1,3.1,2.0,Restricted,water_quality|water_quantity,
BSN-1358,UK,GBR,Wet,574.3,14.8,8.5,Loam,0.74,1.2,3.1,2.0,Restricted,water_quality|erosion,
BSN-1359,Spain,,Mediterranean,683.4,6.4,0.1,Clay,0.6,2.1,2.7,1.0,Locked,low_materiality,
BSN-1360,Spain,,Mediterranean,434.0,10.8,0.8,Loam,0.66,2.6,4.3,2.6,Restricted,water_quality,
BSN-1361,Italy,ITA,Mediterranean,693.4,13.9,0.4,Clay,0.45,1.0,2.8,1.8,Restricted,low_materiality,
BSN-1362,Chile,CHL,Mediterranean,520.0,14.8,1.0,Clay,0.45,4.3,4.5,2.2,Available,water_quality|water_quantity,
BSN-1363,USA,USA,Mediterranean,639.5,7.8,7.7,Loam,0.46,3.2,2.2,2.7,Restricted,water_quantity|erosion,
BSN-1364,Chile,CHL,Wet,1586.9,10.1,2.6,Clay,0.79,2.3,4.1,3.1,Available,water_quality|governance_risk,
BSN-1365,Chile,CHL,Mediterranean,717.2,16.0,0.6,Silt,0.46,2.9,3.7,4.0,Locked,water_quality|governance_risk,
BSN-1366,UK,GBR,Wet,1238.2,9.6,6.4,Clay,0.69,1.9,1.3,2.0,Restricted,erosion,
BSN-1367,Canada,CAN,Wet,1047.5,9.6,3.0,Peat,0.77,1.4,4.2,2.0,Restricted,water_quality,0.0
BSN-1368,USA,USA,Arid,91.5,32.3,2.7,Rock,0.14,4.6,3.9,1.3,Restricted,water_quality|water_quantity|land_degradation,
BSN-1369,Australia,,Arid,14.4,23.8,1.1,Sand,0.05,4.5,4.3,1.0,Restricted,water_quality|water_quantity|land_degradation,0.0
BSN-1370,USA,USA,Arid,19.6,32.5,1.4,Sand,0.11,4.7,3.3,3.0,Restricted,water_quality|water_quantity|governance_risk|land_degradation,
BSN-1371,Chile,CHL,Arid,33.9,21.2,3.9,Sand,0.03,4.2,3.2,2.8,Available,water_quality|water_quantity|land_degradation,
BSN-1372,Chile,CHL,Arid,30.6,24.5,3.7,Rock,0.14,4.5,2.1,2.5,Locked,water_quantity|land_degradation,
BSN-1373,Chile,CHL,Mediterranean,629.5,13.1,2.1,Clay,0.65,3.7,4.6,3.3,Available,water_quality|water_quantity|governance_risk,
BSN-1374,Chile,CHL,Arid,100.9,25.5,3.7,Rock,0.02,3.9,3.0,2.5,Available,water_quality|water_quantity|land_degradation,
BSN-1375,USA,USA,Mediterranean,535.5,14.4,1.8,Silt,0.52,3.3,1.1,3.0,Restricted,water_quantity|governance_risk,
BSN-1376,Chile,CHL,Wet,1463.6,8.0,2.4,Peat,0.77,3.3,2.4,2.0,Restricted,water_quantity,
BSN-1377,Australia,,Arid,49.8,17.2,1.7,Rock,0.07,5.0,3.3,1.8,Restricted,water_quality|water_quantity|land_degradation,
BSN-1378,Chile,CHL,Wet,803.7,12.3,4.4,Peat,0.85,2.1,4.0,3.0,Available,water_quality|governance_risk,
BSN-1379,Italy,ITA,Mediterranean,342.4,12.3,3.5,Loam,0.54,1.6,3.2,2.5,Restricted,water_quality,
BSN-1380,Chile,CHL,Arid,9.8,20.9,8.3,Sand,0.13,4.6,3.3,2.0,Locked,water_quality|water_quantity|land_degradation|erosion,0.0
BSN-1381,Italy,ITA,Mediterranean,600.1,12.2,1.5,Silt,0.61,1.8,1.3,4.3,Restricted,governance_risk,
BSN-1382,Italy,ITA,Mediterranean,898.7,15.6,1.4,Loam,0.46,4.2,3.5,3.1,Restricted,water_quality|water_quantity|governance_risk,
BSN-1383,Chile,CHL,Wet,833.1,11.3,7.4,Loam,0.78,3.1,2.7,2.4,Available,water_quantity|erosion,
BSN-1384,Chile,CHL,Wet,1371.9,7.0,3.0,Peat,0.71,3.8,2.7,1.6,Available,water_quantity,
BSN-1385,UK,GBR,Wet,914.1,9.7,4.4,Clay,0.61,1.0,2.4,1.2,Restricted,low_materiality,
BSN-1386,Spain,,Mediterranean,593.2,9.8,1.4,Loam,0.64,3.4,2.9,2.4,Restricted,water_quantity,
BSN-1387,Australia,,Arid,64.6,22.0,9.1,Sand,0.13,4.9,3.4,3.4,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-1388,Canada,CAN,Wet,1202.6,11.0,1.3,Loam,0.88,2.7,3.3,1.5,Restricted,water_quality,
BSN-1389,Canada,CAN,Wet,1314.1,6.6,2.5,Loam,0.86,3.1,1.5,2.6,Restricted,water_quantity,
BSN-1390,Chile,CHL,Wet,1421.6,13.8,12.2,Clay,0.85,2.8,2.9,2.2,Available,erosion,
BSN-1391,Spain,,Mediterranean,367.8,10.8,1.7,Loam,0.52,3.2,3.1,2.4,Restricted,water_quality|water_quantity,
BSN-1392,USA,USA,Mediterranean,428.5,14.3,2.1,Clay,0.6,2.7,3.2,1.9,Restricted,water_quality,
BSN-1393,Chile,CHL,Wet,982.1,8.2,5.1,Peat,0.64,3.8,2.8,2.5,Restricted,water_quantity,
BSN-1394,Chile,CHL,Mediterranean,669.3,9.1,3.7,Clay,0.59,1.7,2.2,1.3,Restricted,low_materiality,
BSN-1395,Chile,CHL,Wet,1035.8,11.4,4.7,Peat,0.79,2.1,4.6,2.6,Available,water_quality,
BSN-1396,Canada,CAN,Wet,1195.0,12.0,11.0,Clay,0.73,4.7,4.3,3.2,Restricted,water_quality|water_quantity|governance_risk|erosion,0.0
BSN-1397,USA,USA,Mediterranean,507.6,21.9,0.7,Clay,0.7,2.5,1.3,2.1,Restricted,low_materiality,
BSN-1398,UK,GBR,Wet,755.3,8.9,5.8,Clay,0.71,3.4,4.6,2.0,Locked,water_quality|water_quantity,
BSN-1399,Chile,CHL,Wet,1153.8,5.6,1.5,Peat,0.61,4.6,3.4,2.4,Restricted,water_quality|water_quantity,
BSN-1400,Chile,CHL,Arid,48.2,18.3,7.2,Rock,0.02,4.7,4.0,3.0,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-1401,Chile,CHL,Wet,632.5,12.4,6.5,Clay,0.6,1.0,4.4,1.6,Restricted,water_quality|erosion,
BSN-1402,Chile,CHL,Mediterranean,613.2,17.9,0.3,Loam,0.41,4.1,2.9,2.0,Available,water_quantity,
BSN-1403,Canada,CAN,Wet,1237.8,5.2,2.8,Clay,0.75,2.2,4.4,3.5,Restricted,water_quality|governance_risk,
BSN-1404,Spain,,Mediterranean,339.9,7.6,2.1,Clay,0.41,3.3,1.9,1.7,Restricted,water_quantity,
BSN-1405,Canada,CAN,Wet,1514.3,7.7,6.6,Peat,0.79,1.6,3.6,3.0,Restricted,water_quality|governance_risk|erosion,
BSN-1406,Chile,CHL,Mediterranean,639.7,12.1,0.4,Clay,0.7,2.4,5.0,3.2,Locked,water_quality|governance_risk,
BSN-1407,USA,USA,Arid,38.8,25.1,7.1,Sand,0.02,5.0,3.7,3.1,Restricted,water_quality|water_quantity|governance_risk|land_degradation|erosion,
BSN-1408,Canada,CAN,Wet,1917.6,7.7,8.9,Peat,0.79,2.3,1.8,2.5,Restricted,erosion,
